sofascore_event_id,tourney_date,surface,winner_name,loser_name,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced
15708836,2026-03-26,Hard,Arthur Fils,Tommy Paul,10,2,119,83,65,25,4.0,4.0,6,0,110,69,58,28,1.0,1.0
15708836,2026-03-26,Hard,Arthur Fils,Tommy Paul,10,2,119,83,65,25,4.0,4.0,6,0,110,69,58,28,1.0,1.0
15708839,2026-03-26,Hard,Alexander Zverev,Francisco Cerundolo,4,1,42,33,28,6,0.0,0.0,2,0,46,26,17,7,3.0,5.0
15708841,2026-03-26,Hard,Jannik Sinner,Frances Tiafoe,14,1,43,30,25,9,0.0,0.0,4,1,53,36,19,7,2.0,6.0
15708839,2026-03-26,Hard,Alexander Zverev,Francisco Cerundolo,4,1,42,33,28,6,0.0,0.0,2,0,46,26,17,7,3.0,5.0
15708841,2026-03-26,Hard,Jannik Sinner,Frances Tiafoe,14,1,43,30,25,9,0.0,0.0,4,1,53,36,19,7,2.0,6.0
15708832,2026-03-27,Hard,Jiri Lehecka,Arthur Fils,6,0,45,33,27,6,0.0,0.0,4,3,62,42,25,7,4.0,7.0
15708838,2026-03-27,Hard,Jannik Sinner,Alexander Zverev,15,0,77,57,45,10,2.0,2.0,5,1,63,46,34,12,2.0,3.0
15708832,2026-03-27,Hard,Jiri Lehecka,Arthur Fils,6,0,45,33,27,6,0.0,0.0,4,3,62,42,25,7,4.0,7.0
15708838,2026-03-27,Hard,Jannik Sinner,Alexander Zverev,15,0,77,57,45,10,2.0,2.0,5,1,63,46,34,12,2.0,3.0
15897714,2026-03-28,Clay,Alexis Galarneau,Gabriel Debru,0,2,67,47,32,12,8.0,8.0,1,3,49,29,18,7,5.0,6.0
15897713,2026-03-28,Clay,Andres Andrade,Stefan Dostanic,2,0,49,32,26,10,2.0,2.0,0,2,44,30,17,5,1.0,4.0
15897710,2026-03-28,Clay,Federico Agustin Gomez,Andres Martin,1,1,53,40,27,8,2.0,3.0,1,1,60,43,26,7,5.0,7.0
15897708,2026-03-28,Clay,Darwin Blanch,Genaro Alberto Olivieri,3,1,92,60,39,18,3.0,5.0,1,0,110,85,43,17,4.0,9.0
15897707,2026-03-28,Clay,Clement Tabur,Daniel Elahi Galan,5,0,73,47,30,16,2.0,3.0,1,0,57,35,21,10,4.0,6.0
15897712,2026-03-28,Clay,Liam Draxl,Mitchell Krueger,9,2,102,67,44,17,6.0,7.0,2,3,95,64,45,15,4.0,6.0
15897711,2026-03-28,Clay,Alex Bolt,Alex Rybakov,4,4,100,55,45,19,5.0,5.0,7,4,94,65,48,12,7.0,10.0
15897709,2026-03-28,Clay,Jack Pinnington Jones,Jeffrey John Wolf,5,5,64,45,34,7,2.0,3.0,3,0,67,43,27,13,3.0,6.0
15897714,2026-03-28,Clay,Alexis Galarneau,Gabriel Debru,0,2,67,47,32,12,8.0,8.0,1,3,49,29,18,7,5.0,6.0
15897710,2026-03-28,Clay,Federico Agustin Gomez,Andres Martin,1,1,53,40,27,8,2.0,3.0,1,1,60,43,26,7,5.0,7.0
15897712,2026-03-28,Clay,Liam Draxl,Mitchell Krueger,9,2,102,67,44,17,6.0,7.0,2,3,95,64,45,15,4.0,6.0
15897707,2026-03-28,Clay,Clement Tabur,Daniel Elahi Galan,5,0,73,47,30,16,2.0,3.0,1,0,57,35,21,10,4.0,6.0
15897708,2026-03-28,Clay,Darwin Blanch,Genaro Alberto Olivieri,3,1,92,60,39,18,3.0,5.0,1,0,110,85,43,17,4.0,9.0
15897713,2026-03-28,Clay,Andres Andrade,Stefan Dostanic,2,0,49,32,26,10,2.0,2.0,0,2,44,30,17,5,1.0,4.0
15897709,2026-03-28,Clay,Jack Pinnington Jones,Jeffrey John Wolf,5,5,64,45,34,7,2.0,3.0,3,0,67,43,27,13,3.0,6.0
15897711,2026-03-28,Clay,Alex Bolt,Alex Rybakov,4,4,100,55,45,19,5.0,5.0,7,4,94,65,48,12,7.0,10.0
15901153,2026-03-29,Clay,Timofey Skatov,Andrea Pellegrino,3,2,40,24,16,10,2.0,2.0,2,2,48,24,17,14,4.0,5.0
15901156,2026-03-29,Clay,Marco Trungelliti,Hynek Barton,2,2,72,50,39,8,2.0,3.0,10,4,57,32,22,12,3.0,5.0
15901152,2026-03-29,Clay,Henrique Rocha,David Jorda Sanchis,4,1,52,39,30,9,1.0,1.0,3,3,79,44,30,12,8.0,8.0
15708835,2026-03-29,Hard,Jannik Sinner,Jiri Lehecka,10,1,55,36,33,9,1.0,1.0,5,0,77,52,37,10,6.0,8.0
15902543,2026-03-29,Clay,Alex Bolt,Andres Andrade,5,0,81,52,37,17,2.0,3.0,3,3,98,66,38,15,8.0,12.0
15901289,2026-03-29,Clay,Jack Pinnington Jones,Darwin Blanch,3,9,77,48,33,13,3.0,6.0,1,1,83,55,33,11,4.0,7.0
15902014,2026-03-29,Clay,Liam Draxl,Alexis Galarneau,3,8,101,68,46,16,6.0,9.0,3,6,100,65,31,19,1.0,6.0
15901569,2026-03-29,Clay,Federico Agustin Gomez,Clement Tabur,5,4,90,57,35,17,4.0,7.0,5,2,76,49,31,16,3.0,7.0
15901151,2026-03-29,Clay,Nicolai Budkov Kjaer,Ilya Ivashka,7,5,109,72,51,19,5.0,7.0,1,3,101,66,40,19,5.0,7.0
15901156,2026-03-29,Clay,Marco Trungelliti,Hynek Barton,2,2,72,50,39,8,2.0,3.0,10,4,57,32,22,12,3.0,5.0
15904904,2026-03-29,Clay,Dusan Lajovic,Jakub Paul,9,0,58,46,37,5,2.0,2.0,1,1,50,30,19,7,2.0,3.0
15901154,2026-03-29,Clay,Rei Sakamoto,Amine Jamji,0,1,61,36,28,13,4.0,5.0,6,5,59,34,24,9,2.0,5.0
15901152,2026-03-29,Clay,Henrique Rocha,David Jorda Sanchis,4,1,52,39,30,9,1.0,1.0,3,3,79,44,30,12,8.0,8.0
15901157,2026-03-29,Clay,Lloyd Harris,Pierre-Hugues Herbert,6,0,59,38,31,11,2.0,2.0,3,8,68,41,30,10,4.0,6.0
15901153,2026-03-29,Clay,Timofey Skatov,Andrea Pellegrino,3,2,40,24,16,10,2.0,2.0,2,2,48,24,17,14,4.0,5.0
15901155,2026-03-29,Clay,Moez Echargui,Younes Lalami Laaroussi,1,4,69,39,30,19,1.0,2.0,5,6,92,61,37,17,8.0,9.0
15901151,2026-03-29,Clay,Nicolai Budkov Kjaer,Ilya Ivashka,7,5,109,72,51,19,5.0,7.0,1,3,101,66,40,19,5.0,7.0
15901154,2026-03-29,Clay,Rei Sakamoto,Amine Jamji,0,1,61,36,28,13,4.0,5.0,6,5,59,34,24,9,2.0,5.0
15901155,2026-03-29,Clay,Moez Echargui,Younes Lalami Laaroussi,1,4,69,39,30,19,1.0,2.0,5,6,92,61,37,17,8.0,9.0
15901157,2026-03-29,Clay,Lloyd Harris,Pierre-Hugues Herbert,6,0,59,38,31,11,2.0,2.0,3,8,68,41,30,10,4.0,6.0
15904904,2026-03-29,Clay,Dusan Lajovic,Jakub Paul,9,0,58,46,37,5,2.0,2.0,1,1,50,30,19,7,2.0,3.0
15901155,2026-03-29,Clay,Moez Echargui,Younes Lalami Laaroussi,1,4,69,39,30,19,1.0,2.0,5,6,92,61,37,17,8.0,9.0
15904904,2026-03-29,Clay,Dusan Lajovic,Jakub Paul,9,0,58,46,37,5,2.0,2.0,1,1,50,30,19,7,2.0,3.0
15901151,2026-03-29,Clay,Nicolai Budkov Kjaer,Ilya Ivashka,7,5,109,72,51,19,5.0,7.0,1,3,101,66,40,19,5.0,7.0
15901153,2026-03-29,Clay,Timofey Skatov,Andrea Pellegrino,3,2,40,24,16,10,2.0,2.0,2,2,48,24,17,14,4.0,5.0
15708835,2026-03-29,Hard,Jannik Sinner,Jiri Lehecka,10,1,55,36,33,9,1.0,1.0,5,0,77,52,37,10,6.0,8.0
15901157,2026-03-29,Clay,Lloyd Harris,Pierre-Hugues Herbert,6,0,59,38,31,11,2.0,2.0,3,8,68,41,30,10,4.0,6.0
15901289,2026-03-29,Clay,Jack Pinnington Jones,Darwin Blanch,3,9,77,48,33,13,3.0,6.0,1,1,83,55,33,11,4.0,7.0
15902014,2026-03-29,Clay,Liam Draxl,Alexis Galarneau,3,8,101,68,46,16,6.0,9.0,3,6,100,65,31,19,1.0,6.0
15901569,2026-03-29,Clay,Federico Agustin Gomez,Clement Tabur,5,4,90,57,35,17,4.0,7.0,5,2,76,49,31,16,3.0,7.0
15902543,2026-03-29,Clay,Alex Bolt,Andres Andrade,5,0,81,52,37,17,2.0,3.0,3,3,98,66,38,15,8.0,12.0
15900254,2026-03-30,Clay,Yannick Hanfmann,Jesper De Jong,7,1,62,44,40,9,1.0,2.0,11,3,86,63,45,8,5.0,7.0
15906181,2026-03-30,Clay,Timofey Skatov,Moez Echargui,5,2,48,28,23,13,0.0,0.0,6,2,73,42,27,13,6.0,8.0
15900425,2026-03-30,Clay,Jurij Rodionov,George Loffhagen,5,1,104,59,41,25,6.0,8.0,6,1,118,77,45,23,10.0,13.0
15900422,2026-03-30,Clay,Jay Clarke,Gabriel Ghetu,0,1,61,38,25,10,4.0,7.0,1,3,68,35,16,16,3.0,8.0
15906364,2026-03-30,Clay,Marco Trungelliti,Rei Sakamoto,4,2,76,46,31,22,2.0,3.0,8,1,76,53,35,12,1.0,3.0
15905719,2026-03-30,Clay,Dusan Lajovic,Lloyd Harris,5,0,58,39,34,9,1.0,1.0,6,1,65,49,36,5,5.0,7.0
15906487,2026-03-30,Clay,Henrique Rocha,Nicolai Budkov Kjaer,3,1,47,38,29,4,1.0,1.0,0,1,41,28,15,5,3.0,5.0
15900460,2026-03-30,Clay,Nikoloz Basilashvili,Daniel Michalski,7,4,61,25,21,23,1.0,2.0,1,0,85,45,31,18,6.0,7.0
15900424,2026-03-30,Clay,Stefanos Sakellaridis,Chun-Hsin Tseng,6,1,54,35,28,10,1.0,2.0,1,1,63,39,24,10,5.0,8.0
15906487,2026-03-30,Clay,Henrique Rocha,Nicolai Budkov Kjaer,3,1,47,38,29,4,1.0,1.0,0,1,41,28,15,5,3.0,5.0
15900430,2026-03-30,Clay,Daniel Merida,Saba Purtseladze,4,2,44,32,26,7,0.0,0.0,1,2,34,18,11,4,0.0,4.0
15908102,2026-03-30,Clay,Zhizhen Zhang,Jack Pinnington Jones,5,0,44,23,19,14,1.0,1.0,3,3,43,31,18,4,1.0,4.0
15911278,2026-03-30,Clay,Nikoloz Basilashvili,Jurij Rodionov,3,4,85,48,35,16,5.0,8.0,8,4,81,48,37,15,5.0,7.0
15905719,2026-03-30,Clay,Dusan Lajovic,Lloyd Harris,5,0,58,39,34,9,1.0,1.0,6,1,65,49,36,5,5.0,7.0
15908080,2026-03-30,Clay,Alex Bolt,Yibing Wu,5,2,69,40,32,17,5.0,6.0,5,3,57,37,26,10,2.0,3.0
15897174,2026-03-30,Clay,Mackenzie McDonald,Jenson Brooksby,1,0,60,41,29,13,3.0,3.0,1,0,61,45,28,6,1.0,4.0
15897168,2026-03-30,Clay,Adolfo Daniel Vallejo,Zachary Svajda,6,0,45,33,26,8,0.0,1.0,1,0,42,20,12,12,1.0,4.0
15900421,2026-03-30,Clay,Joel Schwaerzler,Stefan Horia Haita,2,7,96,63,46,17,6.0,8.0,8,2,104,70,45,18,8.0,11.0
15906181,2026-03-30,Clay,Timofey Skatov,Moez Echargui,5,2,48,28,23,13,0.0,0.0,6,2,73,42,27,13,6.0,8.0
15900430,2026-03-30,Clay,Daniel Merida,Saba Purtseladze,4,2,44,32,26,7,0.0,0.0,1,2,34,18,11,4,0.0,4.0
15900257,2026-03-30,Clay,Karim Bennani,Quentin Halys,5,6,102,63,50,22,3.0,3.0,13,7,91,45,37,25,4.0,6.0
15900252,2026-03-30,Clay,Taha Baadi,Aleksandar Vukic,3,1,70,48,34,14,1.0,2.0,4,1,78,38,23,22,3.0,6.0
15900429,2026-03-30,Clay,Dimitar Kuzmanov,Stefano Travaglia,0,0,51,43,31,4,1.0,2.0,6,4,67,36,20,12,2.0,7.0
15906364,2026-03-30,Clay,Marco Trungelliti,Rei Sakamoto,4,2,76,46,31,22,2.0,3.0,8,1,76,53,35,12,1.0,3.0
15900429,2026-03-30,Clay,Dimitar Kuzmanov,Stefano Travaglia,0,0,51,43,31,4,1.0,2.0,6,4,67,36,20,12,2.0,7.0
15900423,2026-03-30,Clay,Alex Molcan,Billy Harris,4,2,71,49,33,15,2.0,3.0,2,3,69,46,30,9,8.0,10.0
15900252,2026-03-30,Clay,Taha Baadi,Aleksandar Vukic,3,1,70,48,34,14,1.0,2.0,4,1,78,38,23,22,3.0,6.0
15897168,2026-03-30,Clay,Adolfo Daniel Vallejo,Zachary Svajda,6,0,45,33,26,8,0.0,1.0,1,0,42,20,12,12,1.0,4.0
15897174,2026-03-30,Clay,Mackenzie McDonald,Jenson Brooksby,1,0,60,41,29,13,3.0,3.0,1,0,61,45,28,6,1.0,4.0
15908080,2026-03-30,Clay,Alex Bolt,Yibing Wu,5,2,69,40,32,17,5.0,6.0,5,3,57,37,26,10,2.0,3.0
15900421,2026-03-30,Clay,Joel Schwaerzler,Stefan Horia Haita,2,7,96,63,46,17,6.0,8.0,8,2,104,70,45,18,8.0,11.0
15900421,2026-03-30,Clay,Joel Schwaerzler,Stefan Horia Haita,2,7,96,63,46,17,6.0,8.0,8,2,104,70,45,18,8.0,11.0
15906181,2026-03-30,Clay,Timofey Skatov,Moez Echargui,5,2,48,28,23,13,0.0,0.0,6,2,73,42,27,13,6.0,8.0
15905719,2026-03-30,Clay,Dusan Lajovic,Lloyd Harris,5,0,58,39,34,9,1.0,1.0,6,1,65,49,36,5,5.0,7.0
15908102,2026-03-30,Clay,Zhizhen Zhang,Jack Pinnington Jones,5,0,44,23,19,14,1.0,1.0,3,3,43,31,18,4,1.0,4.0
15900257,2026-03-30,Clay,Karim Bennani,Quentin Halys,5,6,102,63,50,22,3.0,3.0,13,7,91,45,37,25,4.0,6.0
15900424,2026-03-30,Clay,Stefanos Sakellaridis,Chun-Hsin Tseng,6,1,54,35,28,10,1.0,2.0,1,1,63,39,24,10,5.0,8.0
15900254,2026-03-30,Clay,Yannick Hanfmann,Jesper De Jong,7,1,62,44,40,9,1.0,2.0,11,3,86,63,45,8,5.0,7.0
15900429,2026-03-30,Clay,Dimitar Kuzmanov,Stefano Travaglia,0,0,51,43,31,4,1.0,2.0,6,4,67,36,20,12,2.0,7.0
15900460,2026-03-30,Clay,Nikoloz Basilashvili,Daniel Michalski,7,4,61,25,21,23,1.0,2.0,1,0,85,45,31,18,6.0,7.0
15900422,2026-03-30,Clay,Jay Clarke,Gabriel Ghetu,0,1,61,38,25,10,4.0,7.0,1,3,68,35,16,16,3.0,8.0
15900425,2026-03-30,Clay,Jurij Rodionov,George Loffhagen,5,1,104,59,41,25,6.0,8.0,6,1,118,77,45,23,10.0,13.0
15906487,2026-03-30,Clay,Henrique Rocha,Nicolai Budkov Kjaer,3,1,47,38,29,4,1.0,1.0,0,1,41,28,15,5,3.0,5.0
15900430,2026-03-30,Clay,Daniel Merida,Saba Purtseladze,4,2,44,32,26,7,0.0,0.0,1,2,34,18,11,4,0.0,4.0
15900423,2026-03-30,Clay,Alex Molcan,Billy Harris,4,2,71,49,33,15,2.0,3.0,2,3,69,46,30,9,8.0,10.0
15911278,2026-03-30,Clay,Nikoloz Basilashvili,Jurij Rodionov,3,4,85,48,35,16,5.0,8.0,8,4,81,48,37,15,5.0,7.0
15906364,2026-03-30,Clay,Marco Trungelliti,Rei Sakamoto,4,2,76,46,31,22,2.0,3.0,8,1,76,53,35,12,1.0,3.0
15911543,2026-03-31,Clay,Alex Molcan,Jay Clarke,3,3,114,70,46,25,2.0,6.0,4,1,116,79,50,18,6.0,9.0
15900249,2026-03-31,Clay,Luca Van Assche,Hugo Gaston,1,4,90,67,42,9,7.0,9.0,3,4,83,38,19,22,4.0,8.0
15911643,2026-03-31,Clay,Stefanos Sakellaridis,Dimitar Kuzmanov,6,1,77,51,39,16,0.0,0.0,0,0,64,49,35,9,2.0,2.0
15912358,2026-03-31,Clay,Rafael Jodar,Dusan Lajovic,7,0,66,49,38,10,2.0,2.0,3,0,49,37,24,8,1.0,2.0
15912357,2026-03-31,Clay,Marco Trungelliti,Henrique Rocha,2,3,65,41,32,9,1.0,2.0,3,3,63,48,30,6,3.0,4.0
15912358,2026-03-31,Clay,Rafael Jodar,Dusan Lajovic,7,0,66,49,38,10,2.0,2.0,3,0,49,37,24,8,1.0,2.0
15900251,2026-03-31,Clay,Kamil Majchrzak,Juan Manuel Cerundolo,7,4,92,50,44,21,1.0,2.0,7,11,114,58,47,25,7.0,7.0
15900249,2026-03-31,Clay,Luca Van Assche,Hugo Gaston,1,4,90,67,42,9,7.0,9.0,3,4,83,38,19,22,4.0,8.0
15900253,2026-03-31,Clay,Alexandre Muller,Federico Cina,4,2,49,36,25,8,4.0,4.0,3,7,58,33,23,5,1.0,6.0
15912076,2026-03-31,Clay,Daniel Merida,Joel Schwaerzler,1,1,44,29,25,9,1.0,1.0,2,3,55,30,17,11,0.0,4.0
15911543,2026-03-31,Clay,Alex Molcan,Jay Clarke,3,3,114,70,46,25,2.0,6.0,4,1,116,79,50,18,6.0,9.0
15899827,2026-03-31,Clay,Sebastian Baez,Vilius Gaubas,2,2,65,47,32,9,5.0,6.0,0,0,31,21,12,5,2.0,5.0
15899829,2026-03-31,Clay,Botic Van de Zandschulp,Francesco Maestrelli,2,3,55,36,27,10,3.0,4.0,1,1,41,34,21,1,0.0,4.0
15908211,2026-03-31,Clay,Tomas Martin Etcheverry,Federico Agustin Gomez,2,4,63,38,30,14,1.0,3.0,2,2,65,47,32,8,1.0,4.0
15897178,2026-03-31,Clay,Alex Michelsen,Coleman Wong,2,2,51,30,23,15,2.0,2.0,5,2,67,38,23,14,5.0,8.0
15897177,2026-03-31,Clay,Brandon Nakashima,Martin Damm Jr,9,4,60,32,27,14,0.0,2.0,8,7,65,40,26,8,2.0,6.0
15911643,2026-03-31,Clay,Stefanos Sakellaridis,Dimitar Kuzmanov,6,1,77,51,39,16,0.0,0.0,0,0,64,49,35,9,2.0,2.0
15912359,2026-03-31,Clay,Camilo Ugo Carabelli,Timofey Skatov,12,2,101,70,54,14,2.0,3.0,9,1,105,65,43,25,5.0,8.0
15900251,2026-03-31,Clay,Kamil Majchrzak,Juan Manuel Cerundolo,7,4,92,50,44,21,1.0,2.0,7,11,114,58,47,25,7.0,7.0
15899825,2026-03-31,Clay,Titouan Droguet,Roberto Bautista Agut,8,2,69,43,29,16,3.0,4.0,0,3,66,44,25,11,4.0,7.0
15917536,2026-03-31,Clay,Dino Prizmic,Nikoloz Basilashvili,7,0,39,25,20,11,1.0,2.0,6,4,62,31,23,8,4.0,7.0
15908212,2026-03-31,Clay,Nishesh Basavareddy,Liam Draxl,4,5,93,48,35,23,4.0,7.0,11,1,79,61,42,7,1.0,4.0
15899828,2026-03-31,Clay,Daniel Altmaier,Pedro Martinez,3,0,51,34,29,11,2.0,2.0,1,0,55,40,25,5,6.0,7.0
15899831,2026-03-31,Clay,Damir Dzumhur,Filip Cristian Jianu,0,4,89,61,42,15,1.0,5.0,0,0,121,80,51,17,7.0,12.0
15917527,2026-03-31,Clay,Stefanos Sakellaridis,Jan Choinski,9,1,54,34,24,10,3.0,4.0,1,0,38,25,17,5,1.0,4.0
15917537,2026-03-31,Clay,Alex Molcan,Matteo Arnaldi,6,1,42,30,24,7,1.0,1.0,2,2,60,36,20,8,2.0,6.0
15917534,2026-03-31,Clay,Daniel Merida,Otto Virtanen,4,4,129,79,50,23,6.0,12.0,7,5,133,77,47,27,10.0,15.0
15900256,2026-03-31,Clay,Mattia Bellucci,Reda Bennani,3,4,94,47,33,28,5.0,7.0,0,3,103,76,47,17,10.0,13.0
15912359,2026-03-31,Clay,Camilo Ugo Carabelli,Timofey Skatov,12,2,101,70,54,14,2.0,3.0,9,1,105,65,43,25,5.0,8.0
15917534,2026-03-31,Clay,Daniel Merida,Otto Virtanen,4,4,129,79,50,23,6.0,12.0,7,5,133,77,47,27,10.0,15.0
15912357,2026-03-31,Clay,Marco Trungelliti,Henrique Rocha,2,3,65,41,32,9,1.0,2.0,3,3,63,48,30,6,3.0,4.0
15899831,2026-03-31,Clay,Damir Dzumhur,Filip Cristian Jianu,0,4,89,61,42,15,1.0,5.0,0,0,121,80,51,17,7.0,12.0
15899824,2026-03-31,Clay,Elmer Moller,Gabi Adrian Boitan,2,2,70,47,35,11,2.0,4.0,3,7,69,47,31,5,7.0,10.0
15900295,2026-03-31,Clay,Mariano Navone,Christopher O'Connell,0,5,83,60,41,7,4.0,6.0,2,1,65,39,25,10,1.0,4.0
15899830,2026-03-31,Clay,Alexander Shevchenko,Radu David Turcanu,2,0,51,34,24,12,1.0,2.0,2,7,70,33,21,14,5.0,9.0
15911643,2026-03-31,Clay,Stefanos Sakellaridis,Dimitar Kuzmanov,6,1,77,51,39,16,0.0,0.0,0,0,64,49,35,9,2.0,2.0
15911543,2026-03-31,Clay,Alex Molcan,Jay Clarke,3,3,114,70,46,25,2.0,6.0,4,1,116,79,50,18,6.0,9.0
15900253,2026-03-31,Clay,Alexandre Muller,Federico Cina,4,2,49,36,25,8,4.0,4.0,3,7,58,33,23,5,1.0,6.0
15899825,2026-03-31,Clay,Titouan Droguet,Roberto Bautista Agut,8,2,69,43,29,16,3.0,4.0,0,3,66,44,25,11,4.0,7.0
15912076,2026-03-31,Clay,Daniel Merida,Joel Schwaerzler,1,1,44,29,25,9,1.0,1.0,2,3,55,30,17,11,0.0,4.0
15900256,2026-03-31,Clay,Mattia Bellucci,Reda Bennani,3,4,94,47,33,28,5.0,7.0,0,3,103,76,47,17,10.0,13.0
15897172,2026-03-31,Clay,Thiago Agustin Tirante,Colton Smith,2,0,39,20,17,15,0.0,0.0,2,2,49,28,13,12,4.0,6.0
15899829,2026-03-31,Clay,Botic Van de Zandschulp,Francesco Maestrelli,2,3,55,36,27,10,3.0,4.0,1,1,41,34,21,1,0.0,4.0
15899824,2026-03-31,Clay,Elmer Moller,Gabi Adrian Boitan,2,2,70,47,35,11,2.0,4.0,3,7,69,47,31,5,7.0,10.0
15900295,2026-03-31,Clay,Mariano Navone,Christopher O'Connell,0,5,83,60,41,7,4.0,6.0,2,1,65,39,25,10,1.0,4.0
15899825,2026-03-31,Clay,Titouan Droguet,Roberto Bautista Agut,8,2,69,43,29,16,3.0,4.0,0,3,66,44,25,11,4.0,7.0
15899830,2026-03-31,Clay,Alexander Shevchenko,Radu David Turcanu,2,0,51,34,24,12,1.0,2.0,2,7,70,33,21,14,5.0,9.0
15900251,2026-03-31,Clay,Kamil Majchrzak,Juan Manuel Cerundolo,7,4,92,50,44,21,1.0,2.0,7,11,114,58,47,25,7.0,7.0
15899828,2026-03-31,Clay,Daniel Altmaier,Pedro Martinez,3,0,51,34,29,11,2.0,2.0,1,0,55,40,25,5,6.0,7.0
15900250,2026-03-31,Clay,Ignacio Buse,Matteo Berrettini,5,4,124,76,50,26,5.0,8.0,7,1,103,69,41,23,4.0,7.0
15899827,2026-03-31,Clay,Sebastian Baez,Vilius Gaubas,2,2,65,47,32,9,5.0,6.0,0,0,31,21,12,5,2.0,5.0
15900253,2026-03-31,Clay,Alexandre Muller,Federico Cina,4,2,49,36,25,8,4.0,4.0,3,7,58,33,23,5,1.0,6.0
15900256,2026-03-31,Clay,Mattia Bellucci,Reda Bennani,3,4,94,47,33,28,5.0,7.0,0,3,103,76,47,17,10.0,13.0
15900250,2026-03-31,Clay,Ignacio Buse,Matteo Berrettini,5,4,124,76,50,26,5.0,8.0,7,1,103,69,41,23,4.0,7.0
15897178,2026-03-31,Clay,Alex Michelsen,Coleman Wong,2,2,51,30,23,15,2.0,2.0,5,2,67,38,23,14,5.0,8.0
15908211,2026-03-31,Clay,Tomas Martin Etcheverry,Federico Agustin Gomez,2,4,63,38,30,14,1.0,3.0,2,2,65,47,32,8,1.0,4.0
15908212,2026-03-31,Clay,Nishesh Basavareddy,Liam Draxl,4,5,93,48,35,23,4.0,7.0,11,1,79,61,42,7,1.0,4.0
15917527,2026-03-31,Clay,Stefanos Sakellaridis,Jan Choinski,9,1,54,34,24,10,3.0,4.0,1,0,38,25,17,5,1.0,4.0
15897172,2026-03-31,Clay,Thiago Agustin Tirante,Colton Smith,2,0,39,20,17,15,0.0,0.0,2,2,49,28,13,12,4.0,6.0
15897177,2026-03-31,Clay,Brandon Nakashima,Martin Damm Jr,9,4,60,32,27,14,0.0,2.0,8,7,65,40,26,8,2.0,6.0
15917536,2026-03-31,Clay,Dino Prizmic,Nikoloz Basilashvili,7,0,39,25,20,11,1.0,2.0,6,4,62,31,23,8,4.0,7.0
15899829,2026-03-31,Clay,Botic Van de Zandschulp,Francesco Maestrelli,2,3,55,36,27,10,3.0,4.0,1,1,41,34,21,1,0.0,4.0
15917537,2026-03-31,Clay,Alex Molcan,Matteo Arnaldi,6,1,42,30,24,7,1.0,1.0,2,2,60,36,20,8,2.0,6.0
15888868,2026-04-01,Clay,Luciano Darderi,Mattia Bellucci,2,1,49,24,19,19,0.0,0.0,8,4,55,38,30,3,4.0,6.0
15888868,2026-04-01,Clay,Luciano Darderi,Mattia Bellucci,2,1,49,24,19,19,0.0,0.0,8,4,55,38,30,3,4.0,6.0
15888870,2026-04-01,Clay,Corentin Moutet,Taha Baadi,2,0,42,29,22,8,0.0,0.0,1,0,42,25,11,8,2.0,7.0
15888870,2026-04-01,Clay,Corentin Moutet,Taha Baadi,2,0,42,29,22,8,0.0,0.0,1,0,42,25,11,8,2.0,7.0
15880839,2026-04-01,Clay,Thiago Agustin Tirante,Mackenzie McDonald,4,2,46,32,24,9,4.0,4.0,0,1,51,32,11,10,3.0,7.0
15880840,2026-04-01,Clay,Tomas Martin Etcheverry,Alex Bolt,4,1,79,59,46,12,1.0,3.0,5,3,80,46,29,16,5.0,9.0
15888857,2026-04-01,Clay,Marco Trungelliti,Kamil Majchrzak,4,2,65,42,36,15,1.0,1.0,9,0,81,53,39,12,7.0,7.0
15888871,2026-04-01,Clay,Yannick Hanfmann,Karim Bennani,16,2,87,57,45,21,1.0,1.0,5,3,102,63,43,21,3.0,6.0
15900255,2026-04-01,Clay,Vit Kopriva,Hamad Medjedovic,2,6,100,70,45,18,2.0,6.0,6,5,94,63,43,12,5.0,9.0
15881154,2026-04-01,Clay,Mariano Navone,Elmer Moller,0,1,42,31,21,7,2.0,3.0,0,2,53,33,15,5,5.0,9.0
15888871,2026-04-01,Clay,Yannick Hanfmann,Karim Bennani,16,2,87,57,45,21,1.0,1.0,5,3,102,63,43,21,3.0,6.0
15880847,2026-04-01,Clay,Ben Shelton,Zhizhen Zhang,21,2,85,61,45,18,1.0,1.0,12,3,82,48,40,19,1.0,1.0
15881160,2026-04-01,Clay,Damir Dzumhur,Nuno Borges,1,0,70,53,29,10,2.0,5.0,2,1,73,40,22,11,3.0,8.0
15900255,2026-04-01,Clay,Vit Kopriva,Hamad Medjedovic,2,6,100,70,45,18,2.0,6.0,6,5,94,63,43,12,5.0,9.0
15881167,2026-04-01,Clay,Alex Molcan,Gabriel Diallo,2,4,55,31,25,10,5.0,6.0,2,1,57,38,18,9,5.0,8.0
15897169,2026-04-01,Clay,Roman Andres Burruchaga,Adam Walton,1,0,63,44,33,8,5.0,6.0,2,0,49,29,12,10,3.0,7.0
15881167,2026-04-01,Clay,Alex Molcan,Gabriel Diallo,2,4,55,31,25,10,5.0,6.0,2,1,57,38,18,9,5.0,8.0
