tourney_date,tourney_name,surface,best_of,round,winner_name,loser_name,elo_winner,elo_loser,comp_win_prob,elo_win_prob
2016-08-01,Nanchang,Hard,3,R16,Kai Lin Zhang,Miyu Kato,1482.7,1483.5,0.5321,0.4988
2016-08-01,Nanchang,Hard,3,R32,Ying Ying Duan,Marina Melnikova,1499.8,1428.6,0.5876,0.601
2016-08-01,Florianopolis,Hard,3,SF,Irina Camelia Begu,Monica Puig,1720.2,1670.1,0.5355,0.5717
2016-08-01,Nanchang,Hard,3,R32,Fangzhou Liu,Donna Vekic,1465.8,1464.5,0.4529,0.5018
2016-08-01,Nanchang,Hard,3,R32,Lin Zhu,Jing Jing Lu,1519.1,1431.7,0.6041,0.6231
2016-08-01,Nanchang,Hard,3,R32,Vania King,Storm Hunter,1607.3,1461.0,0.7183,0.699
2016-08-01,Nanchang,Hard,3,R32,Ying Zhang,Yafan Wang,1500.0,1480.7,0.5444,0.5277
2016-08-01,Nanchang,Hard,3,R32,Su Jeong Jang,Wushuang Zheng,1452.5,1500.0,0.3994,0.432
2016-08-01,Nanchang,Hard,3,R32,Kai Lin Zhang,Ivana Jorovic,1498.7,1494.8,0.5281,0.5057
2016-08-01,Nanchang,Hard,3,R32,Risa Ozaki,Na Lae Han,1506.0,1522.9,0.5359,0.4758
2016-08-01,Nanchang,Hard,3,R32,Nicha Lertpitaksinchai,Peangtarn Plipuech,1473.0,1476.8,0.4618,0.4945
2016-08-01,Nanchang,Hard,3,R32,Jia Jing Lu,Daniela Hantuchova,1500.0,1475.2,0.5799,0.5357
2016-08-01,Florianopolis,Hard,3,F,Irina Camelia Begu,Timea Babos,1733.9,1647.8,0.5845,0.6216
2016-08-01,Florianopolis,Hard,3,SF,Timea Babos,Ana Bogdan,1635.6,1456.9,0.7205,0.7367
2016-08-01,Nanchang,Hard,3,R16,Misa Eguchi,Lin Zhu,1496.3,1531.1,0.4729,0.4501
2016-08-01,Nanchang,Hard,3,R32,Miyu Kato,Urszula Radwanska,1467.5,1534.7,0.3962,0.4044
2016-08-01,Florianopolis,Hard,3,QF,Ana Bogdan,Lyudmyla Kichenok,1448.4,1466.6,0.5555,0.4739
2016-08-01,Nanchang,Hard,3,R32,Xinyun Han,Junri Namigata,1425.1,1449.4,0.497,0.4652
2016-08-01,Nanchang,Hard,3,R16,Vania King,Ying Zhang,1616.9,1515.1,0.7022,0.6425
2016-08-01,Nanchang,Hard,3,R16,Fangzhou Liu,Su Jeong Jang,1481.7,1470.6,0.5129,0.5159
2016-08-01,Florianopolis,Hard,3,R32,Nao Hibino,Emily Webley Smith,1508.3,1451.2,0.6499,0.5813
2016-08-01,Nanchang,Hard,3,R16,Francesca Schiavone,Jia Jing Lu,1543.1,1514.9,0.5945,0.5406
2016-08-01,Florianopolis,Hard,3,R32,Naomi Osaka,Ana Sofia Sanchez,1549.4,1437.1,0.7086,0.6561
2016-08-01,Florianopolis,Hard,3,R32,Lyudmyla Kichenok,Teliana Pereira,1449.7,1488.5,0.3773,0.4444
2016-08-01,Florianopolis,Hard,3,R32,Montserrat Gonzalez,Gabriela Ce,1505.8,1508.8,0.5131,0.4958
2016-08-01,Florianopolis,Hard,3,R32,Timea Babos,Nadia Podoroska,1644.1,1533.6,0.6923,0.6538
2016-08-01,Florianopolis,Hard,3,R32,Alize Lim,Laura Pous Tio,1431.0,1425.5,0.5421,0.5079
2016-08-01,Florianopolis,Hard,3,R32,Catalina Pella,Renata Zarazua,1528.9,1484.5,0.6204,0.5635
2016-08-01,Florianopolis,Hard,3,R32,Jelena Ostapenko,Nadiya Kichenok,1583.4,1395.3,0.7669,0.7471
2016-08-01,Florianopolis,Hard,3,R16,Naomi Osaka,Montserrat Gonzalez,1560.4,1522.0,0.6106,0.555
2016-08-01,Florianopolis,Hard,3,R32,Jelena Jankovic,Valeria Solovieva,1616.9,1492.5,0.7328,0.6717
2016-08-01,Florianopolis,Hard,3,R16,Irina Camelia Begu,Paula Cristina Goncalves,1746.1,1575.5,0.7255,0.7274
2016-08-01,Florianopolis,Hard,3,R16,Nao Hibino,Veronica Cepede Royg,1521.7,1550.6,0.5077,0.4584
2016-08-01,Florianopolis,Hard,3,R16,Monica Puig,Olga Savchuk,1656.4,1401.7,0.8134,0.8124
2016-08-01,Florianopolis,Hard,3,R16,Timea Babos,Alize Lim,1655.1,1446.7,0.7659,0.7685
2016-08-01,Florianopolis,Hard,3,R32,Tereza Martincova,Reka Luca Jani,1453.0,1477.4,0.5125,0.465
2016-08-01,Florianopolis,Hard,3,R16,Lyudmyla Kichenok,Tereza Martincova,1467.5,1470.1,0.4658,0.4962
2016-08-01,Nanchang,Hard,3,QF,Ying Ying Duan,Kurumi Nara,1512.5,1545.4,0.415,0.4528
2016-08-01,Florianopolis,Hard,3,R16,Jelena Ostapenko,Catalina Pella,1591.5,1542.9,0.6282,0.5696
2016-08-01,Nanchang,Hard,3,QF,Misa Eguchi,Fangzhou Liu,1513.9,1497.2,0.5332,0.524
2016-08-01,Nanchang,Hard,3,QF,Vania King,Kai Lin Zhang,1628.4,1514.6,0.6044,0.6582
2016-08-01,Nanchang,Hard,3,QF,Risa Ozaki,Francesca Schiavone,1522.8,1557.8,0.4415,0.4498
2016-08-01,Nanchang,Hard,3,SF,Vania King,Risa Ozaki,1639.3,1540.4,0.6089,0.6386
2016-08-01,Nanchang,Hard,3,F,Ying Ying Duan,Vania King,1530.0,1650.9,0.3655,0.3328
2016-08-01,Nanchang,Hard,3,SF,Ying Ying Duan,Misa Eguchi,1551.4,1529.1,0.5141,0.532
2016-08-01,Florianopolis,Hard,3,R32,Veronica Cepede Royg,Maria Fernanda Alves,1533.3,1489.8,0.6559,0.5622
2016-08-01,Nanchang,Hard,3,R16,Risa Ozaki,Nicha Lertpitaksinchai,1528.9,1489.2,0.6234,0.5569
2016-08-01,Florianopolis,Hard,3,R32,Monica Puig,Anastasia Pivovarova,1662.4,1372.8,0.8452,0.8412
2016-08-01,Florianopolis,Hard,3,R32,Ana Bogdan,Aleksandrina Naydenova,1465.3,1500.0,0.4477,0.4502
2016-08-01,Florianopolis,Hard,3,R32,Olga Savchuk,Beatriz Haddad Maia,1395.7,1478.4,0.4405,0.3832
2016-08-01,Florianopolis,Hard,3,R16,Ana Bogdan,Jelena Jankovic,1482.9,1627.4,0.27,0.3032
2016-08-08,Olympics,Hard,3,R64,Alize Cornet,Johanna Larsson,1582.6,1609.1,0.5062,0.4621
2016-08-08,Olympics,Hard,3,R32,Kirsten Flipkens,Lucie Safarova,1613.3,1670.9,0.3965,0.4178
2016-08-08,Olympics,Hard,3,R64,Serena Williams,Daria Saville,2116.9,1681.3,0.9015,0.9246
2016-08-08,Olympics,Hard,3,R64,Barbora Strycova,Yanina Wickmayer,1787.4,1666.3,0.6138,0.6675
2016-08-08,Olympics,Hard,3,R64,Carla Suarez Navarro,Ana Ivanovic,1776.7,1695.1,0.5812,0.6153
2016-08-08,Olympics,Hard,3,R64,Sara Errani,Kiki Bertens,1623.7,1759.9,0.4432,0.3134
2016-08-08,Olympics,Hard,3,R16,Monica Puig,Garbine Muguruza,1667.4,1851.9,0.2712,0.2569
2016-08-08,Olympics,Hard,3,R32,Johanna Konta,Caroline Garcia,1759.6,1707.4,0.5869,0.5746
2016-08-08,Olympics,Hard,3,R32,Samantha Stosur,Misaki Doi,1740.0,1650.1,0.6456,0.6265
2016-08-08,Olympics,Hard,3,R32,Angelique Kerber,Eugenie Bouchard,1878.3,1701.4,0.7246,0.7347
2016-08-08,Olympics,Hard,3,R16,Elina Svitolina,Serena Williams,1707.5,2119.3,0.1359,0.0855
2016-08-08,Olympics,Hard,3,R16,Petra Kvitova,Kate Makarova,1737.1,1718.6,0.5554,0.5267
2016-08-08,Olympics,Hard,3,R64,Heather Watson,Shuai Peng,1589.8,1572.1,0.5998,0.5255
2016-08-08,Olympics,Hard,3,R32,Daria Kasatkina,Saisai Zheng,1742.6,1496.2,0.7482,0.8051
2016-08-08,Olympics,Hard,3,R64,Elina Svitolina,Andrea Petkovic,1736.8,1654.8,0.6161,0.6158
2016-08-08,Olympics,Hard,3,R64,Ana Konjuh,Annika Beck,1587.7,1640.5,0.4121,0.4246
2016-08-08,Olympics,Hard,3,R64,Kate Makarova,Cagla Buyukakcay,1703.4,1556.1,0.6749,0.7001
2016-08-08,Olympics,Hard,3,R64,Anna Karolina Schmiedlova,Roberta Vinci,1490.0,1656.3,0.2744,0.2774
2016-08-08,Olympics,Hard,3,R64,Garbine Muguruza,Cristina Andreea Mitu,1828.1,1426.1,0.8924,0.9101
2016-08-08,Olympics,Hard,3,R64,Petra Kvitova,Timea Babos,1752.3,1662.6,0.6385,0.6263
2016-08-08,Olympics,Hard,3,R64,Monica Puig,Polona Hercog,1691.2,1535.9,0.6853,0.7097
2016-08-08,Olympics,Hard,3,R64,Anastasia Pavlyuchenkova,Magda Linette,1747.2,1514.0,0.7526,0.7929
2016-08-08,Olympics,Hard,3,R64,Shuai Zhang,Timea Bacsinszky,1536.0,1800.1,0.2426,0.1794
2016-08-08,Olympics,Hard,3,R64,Laura Siegemund,Tsvetana Pironkova,1696.3,1663.2,0.5747,0.5475
2016-08-08,Olympics,Hard,3,R64,Lucie Safarova,Karin Knapp,1652.3,1627.1,0.5808,0.5362
2016-08-08,Olympics,Hard,3,R64,Kirsten Flipkens,Venus Williams,1631.9,1827.5,0.2489,0.245
2016-08-08,Olympics,Hard,3,R64,Madison Keys,Danka Kovinic,1895.4,1588.2,0.7973,0.8542
2016-08-08,Olympics,Hard,3,R64,Kristina Mladenovic,Aleksandra Krunic,1632.7,1493.9,0.6958,0.6898
2016-08-08,Olympics,Hard,3,R64,Nao Hibino,Irina Camelia Begu,1539.0,1754.8,0.2731,0.2241
2016-08-08,Olympics,Hard,3,R16,Laura Siegemund,Kirsten Flipkens,1710.8,1656.1,0.5628,0.5781
2016-08-08,Olympics,Hard,3,R64,Caroline Wozniacki,Lucie Hradecka,1669.8,1523.0,0.6943,0.6996
2016-08-08,Olympics,Hard,3,R64,Daria Kasatkina,Ons Jabeur,1748.8,1464.5,0.8262,0.8371
2016-08-08,Olympics,Hard,3,R32,Svetlana Kuznetsova,Monica Niculescu,1815.3,1595.6,0.742,0.7798
2016-08-08,Olympics,Hard,3,R16,Johanna Konta,Svetlana Kuznetsova,1773.3,1822.4,0.469,0.4298
2016-08-08,Olympics,Hard,3,R32,Petra Kvitova,Caroline Wozniacki,1764.2,1679.4,0.6422,0.6197
2016-08-08,Olympics,Hard,3,R32,Kate Makarova,Anna Karolina Schmiedlova,1713.0,1513.1,0.6997,0.7597
2016-08-08,Olympics,Hard,3,R32,Garbine Muguruza,Nao Hibino,1831.0,1563.8,0.8237,0.8232
2016-08-08,Olympics,Hard,3,R32,Madison Keys,Kristina Mladenovic,1900.1,1642.6,0.7442,0.8149
2016-08-08,Olympics,Hard,3,R32,Elina Svitolina,Heather Watson,1749.1,1605.0,0.6709,0.6963
2016-08-08,Olympics,Hard,3,R32,Monica Puig,Anastasia Pavlyuchenkova,1700.5,1753.9,0.4372,0.4238
2016-08-08,Olympics,Hard,3,R32,Serena Williams,Alize Cornet,2090.0,1599.9,0.8837,0.9438
2016-08-08,Olympics,Hard,3,R64,Saisai Zheng,Agnieszka Radwanska,1490.0,1845.9,0.127,0.1141
2016-08-08,Olympics,Hard,3,R64,Eugenie Bouchard,Sloane Stephens,1692.9,1722.6,0.4438,0.4573
2016-08-08,Olympics,Hard,3,R64,Misaki Doi,Yaroslava Shvedova,1638.2,1568.2,0.5611,0.5994
2016-08-08,Olympics,Hard,3,R64,Samantha Stosur,Jelena Ostapenko,1751.9,1605.3,0.6523,0.6993
2016-08-08,Olympics,Hard,3,R64,Johanna Konta,Stephanie Vogt,1791.5,1465.7,0.8632,0.8671
2016-08-08,Olympics,Hard,3,R64,Caroline Garcia,Teliana Pereira,1693.8,1470.7,0.7747,0.7831
2016-08-08,Olympics,Hard,3,R64,Monica Niculescu,Veronica Cepede Royg,1588.6,1547.3,0.599,0.5591
2016-08-08,Olympics,Hard,3,R32,Laura Siegemund,Shuai Zhang,1724.3,1562.3,0.6541,0.7176
2016-08-08,Olympics,Hard,3,R32,Carla Suarez Navarro,Ana Konjuh,1789.0,1606.1,0.7435,0.7414
2016-08-08,Olympics,Hard,3,R64,Svetlana Kuznetsova,Qiang Wang,1804.1,1513.9,0.7921,0.8417
2016-08-08,Olympics,Hard,3,R16,Angelique Kerber,Samantha Stosur,1886.8,1761.6,0.6655,0.6729
2016-08-08,Olympics,Hard,3,QF,Petra Kvitova,Elina Svitolina,1776.4,1758.8,0.5376,0.5253
2016-08-08,Olympics,Hard,3,QF,Madison Keys,Daria Kasatkina,1906.0,1754.0,0.6698,0.7057
2016-08-08,Olympics,Hard,3,QF,Angelique Kerber,Johanna Konta,1897.3,1795.8,0.6313,0.6421
2016-08-08,Olympics,Hard,3,SF,Monica Puig,Petra Kvitova,1719.0,1791.6,0.3874,0.397
2016-08-08,Olympics,Hard,3,QF,Monica Puig,Laura Siegemund,1738.2,1733.3,0.5284,0.5071
2016-08-08,Olympics,Hard,3,F,Monica Puig,Angelique Kerber,1754.0,1908.8,0.2805,0.291
2016-08-08,Olympics,Hard,3,BR,Petra Kvitova,Madison Keys,1772.3,1915.4,0.3846,0.305
2016-08-08,Olympics,Hard,3,R16,Daria Kasatkina,Sara Errani,1744.6,1645.7,0.5937,0.6387
2016-08-08,Olympics,Hard,3,R16,Madison Keys,Carla Suarez Navarro,1893.2,1797.3,0.6078,0.6345
2016-08-08,Olympics,Hard,3,R32,Sara Errani,Barbora Strycova,1634.1,1798.0,0.3868,0.2802
2016-08-08,Olympics,Hard,3,SF,Angelique Kerber,Madison Keys,1886.1,1904.9,0.5378,0.473
2016-08-08,Olympics,Hard,3,R64,Angelique Kerber,Mariana Duque Marino,1902.9,1559.8,0.8509,0.8782
2016-08-15,Cincinnati,Hard,3,R32,Timea Babos,Belinda Bencic,1650.6,1705.2,0.4014,0.4221
2016-08-15,Cincinnati,Hard,3,R16,Timea Babos,Dominika Cibulkova,1669.1,1844.5,0.3213,0.267
2016-08-15,Cincinnati,Hard,3,R16,Garbine Muguruza,Anastasia Pavlyuchenkova,1836.7,1735.4,0.6636,0.6417
2016-08-15,Cincinnati,Hard,3,R16,Svetlana Kuznetsova,Timea Bacsinszky,1809.2,1773.9,0.5746,0.5506
2016-08-15,Cincinnati,Hard,3,QF,Angelique Kerber,Carla Suarez Navarro,1906.8,1785.6,0.6577,0.6677
2016-08-15,Cincinnati,Hard,3,QF,Simona Halep,Agnieszka Radwanska,1943.8,1817.6,0.5701,0.6741
2016-08-15,Cincinnati,Hard,3,R16,Simona Halep,Daria Saville,1954.2,1678.9,0.8096,0.8299
2016-08-15,Cincinnati,Hard,3,QF,Karolina Pliskova,Svetlana Kuznetsova,1779.0,1823.6,0.4827,0.4362
2016-08-15,Cincinnati,Hard,3,R16,Karolina Pliskova,Misaki Doi,1797.0,1651.0,0.6851,0.6986
2016-08-15,Cincinnati,Hard,3,R16,Agnieszka Radwanska,Johanna Konta,1807.1,1784.3,0.5559,0.5328
2016-08-15,Cincinnati,Hard,3,SF,Karolina Pliskova,Garbine Muguruza,1806.7,1848.1,0.4452,0.4406
2016-08-15,Cincinnati,Hard,3,R32,Angelique Kerber,Kristina Mladenovic,1917.5,1636.7,0.8039,0.8343
2016-08-15,Cincinnati,Hard,3,R32,Karolina Pliskova,Jelena Ostapenko,1824.6,1595.7,0.731,0.7888
2016-08-15,Cincinnati,Hard,3,R32,Timea Bacsinszky,Lesia Tsurenko,1759.5,1578.4,0.6904,0.7393
2016-08-15,Cincinnati,Hard,3,R32,Svetlana Kuznetsova,Alison Riske Amritraj,1805.5,1615.2,0.7502,0.7495
2016-08-15,Cincinnati,Hard,3,R32,Garbine Muguruza,Coco Vandeweghe,1830.2,1758.6,0.6177,0.6017
2016-08-15,Cincinnati,Hard,3,SF,Angelique Kerber,Simona Halep,1922.8,1959.7,0.4733,0.4471
2016-08-15,Cincinnati,Hard,3,F,Karolina Pliskova,Angelique Kerber,1831.3,1940.5,0.37,0.3479
2016-08-15,Cincinnati,Hard,3,R16,Carla Suarez Navarro,Roberta Vinci,1775.0,1633.2,0.5971,0.6935
2016-08-15,Cincinnati,Hard,3,R32,Barbora Strycova,Samantha Stosur,1775.0,1751.1,0.502,0.5344
2016-08-15,Cincinnati,Hard,3,QF,Garbine Muguruza,Timea Babos,1843.0,1692.5,0.7158,0.7039
2016-08-15,Cincinnati,Hard,3,R16,Angelique Kerber,Barbora Strycova,1919.6,1789.9,0.6978,0.6784
2016-08-15,Cincinnati,Hard,3,R32,Anastasia Pavlyuchenkova,Kurumi Nara,1724.0,1527.9,0.7278,0.7556
2016-08-15,Cincinnati,Hard,3,R64,Timea Babos,Louisa Chirico,1683.1,1583.7,0.6333,0.6393
2016-08-15,Cincinnati,Hard,3,R32,Dominika Cibulkova,Johanna Larsson,1821.0,1591.8,0.7483,0.7891
2016-08-15,Cincinnati,Hard,3,R64,Alize Cornet,Kiki Bertens,1598.1,1738.0,0.3947,0.3089
2016-08-15,Cincinnati,Hard,3,R64,Barbora Strycova,Eugenie Bouchard,1779.6,1710.3,0.5636,0.5985
2016-08-15,Cincinnati,Hard,3,R64,Kristina Mladenovic,Kateryna Bondarenko,1631.4,1618.1,0.5206,0.5191
2016-08-15,Cincinnati,Hard,3,R32,Carla Suarez Navarro,Alize Cornet,1784.8,1620.2,0.6942,0.7206
2016-08-15,Cincinnati,Hard,3,R32,Misaki Doi,Christina Mchale,1641.4,1634.4,0.481,0.5101
2016-08-15,Cincinnati,Hard,3,R32,Simona Halep,Annika Beck,1942.0,1622.1,0.8373,0.8631
2016-08-15,Cincinnati,Hard,3,R32,Daria Saville,Elina Svitolina,1673.5,1743.6,0.3542,0.4004
2016-08-15,Cincinnati,Hard,3,R64,Tsvetana Pironkova,Daria Kasatkina,1648.7,1756.2,0.3282,0.3501
2016-08-15,Cincinnati,Hard,3,R32,Roberta Vinci,Tsvetana Pironkova,1623.4,1669.5,0.5832,0.434
2016-08-15,Cincinnati,Hard,3,R64,Annika Beck,Yulia Putintseva,1617.7,1635.9,0.4671,0.4738
2016-08-15,Cincinnati,Hard,3,R64,Jelena Ostapenko,Anna Karolina Schmiedlova,1588.9,1505.4,0.5899,0.6179
2016-08-15,Cincinnati,Hard,3,R32,Johanna Konta,Donna Vekic,1769.4,1448.6,0.8311,0.8637
2016-08-15,Cincinnati,Hard,3,R64,Andrea Petkovic,Lucie Safarova,1642.5,1667.1,0.4729,0.4647
2016-08-15,Cincinnati,Hard,3,R64,Johanna Larsson,Irina Camelia Begu,1585.1,1729.9,0.3348,0.3028
2016-08-15,Cincinnati,Hard,3,R64,Kurumi Nara,Viktorija Golubic,1520.1,1650.2,0.3773,0.321
2016-08-15,Cincinnati,Hard,3,R64,Coco Vandeweghe,Sara Errani,1745.8,1657.2,0.5644,0.6249
2016-08-15,Cincinnati,Hard,3,R64,Alison Riske Amritraj,Varvara Flink,1607.2,1474.0,0.7204,0.6827
2016-08-15,Cincinnati,Hard,3,R64,Lesia Tsurenko,Shuai Zhang,1570.0,1553.3,0.5052,0.5241
2016-08-15,Cincinnati,Hard,3,R32,Agnieszka Radwanska,Andrea Petkovic,1822.1,1659.7,0.7581,0.7181
2016-08-15,Cincinnati,Hard,3,R64,Christina Mchale,Saisai Zheng,1618.7,1518.3,0.5928,0.6406
2016-08-15,Cincinnati,Hard,3,R64,Daria Saville,Caroline Garcia,1692.7,1700.7,0.4372,0.4884
2016-08-15,Cincinnati,Hard,3,R64,Donna Vekic,Ana Ivanovic,1444.2,1682.8,0.2134,0.2021
2016-08-22,New Haven,Hard,3,QF,Agnieszka Radwanska,Kirsten Flipkens,1831.1,1642.6,0.7753,0.7475
2016-08-22,New Haven,Hard,3,SF,Elina Svitolina,Johanna Larsson,1724.4,1607.4,0.6742,0.6623
2016-08-22,New Haven,Hard,3,SF,Agnieszka Radwanska,Petra Kvitova,1839.2,1794.5,0.5649,0.5639
2016-08-22,New Haven,Hard,3,F,Agnieszka Radwanska,Elina Svitolina,1853.1,1735.2,0.6872,0.6635
2016-08-22,New Haven,Hard,3,R32,Johanna Larsson,Timea Bacsinszky,1596.6,1767.8,0.2724,0.2718
2016-08-22,New Haven,Hard,3,QF,Petra Kvitova,Kate Makarova,1780.6,1720.7,0.593,0.5853
2016-08-22,New Haven,Hard,3,R32,Anastasija Sevastova,Nicole Gibbs,1633.9,1563.1,0.5658,0.6005
2016-08-22,New Haven,Hard,3,R32,Anett Kontaveit,Kiki Bertens,1555.5,1715.8,0.3459,0.2843
2016-08-22,New Haven,Hard,3,R32,Evgeniya Rodina,Maria Sakkari,1526.3,1451.7,0.5558,0.6056
2016-08-22,New Haven,Hard,3,R32,Elina Svitolina,Daria Kasatkina,1724.5,1735.4,0.495,0.4843
2016-08-22,New Haven,Hard,3,R32,Eugenie Bouchard,Annika Beck,1697.4,1634.5,0.587,0.5895
2016-08-22,New Haven,Hard,3,R32,Caroline Garcia,Irina Camelia Begu,1684.3,1707.6,0.4849,0.4665
2016-08-22,New Haven,Hard,3,R32,Elena Vesnina,Camila Giorgi,1761.9,1646.5,0.618,0.6601
2016-08-22,New Haven,Hard,3,R32,Petra Kvitova,Louisa Chirico,1793.9,1572.1,0.7734,0.7818
2016-08-22,New Haven,Hard,3,R16,Johanna Larsson,Shelby Rogers,1619.9,1568.8,0.5536,0.573
2016-08-22,New Haven,Hard,3,R16,Agnieszka Radwanska,Jelena Ostapenko,1863.9,1601.2,0.7914,0.8194
2016-08-22,New Haven,Hard,3,QF,Johanna Larsson,Roberta Vinci,1633.6,1641.5,0.3921,0.4886
2016-08-22,New Haven,Hard,3,R16,Roberta Vinci,Ana Konjuh,1625.1,1597.8,0.6217,0.5392
2016-08-22,New Haven,Hard,3,R32,Jelena Ostapenko,Caroline Wozniacki,1595.4,1667.2,0.4514,0.398
2016-08-22,New Haven,Hard,3,R32,Kate Makarova,Sara Errani,1707.4,1645.2,0.5505,0.5887
2016-08-22,New Haven,Hard,3,R32,Shelby Rogers,Kristina Mladenovic,1555.1,1646.8,0.3842,0.3711
2016-08-22,New Haven,Hard,3,R32,Ana Konjuh,Kayla Day,1583.1,1500.0,0.5791,0.6173
2016-08-22,New Haven,Hard,3,QF,Elina Svitolina,Elena Vesnina,1741.0,1772.7,0.4923,0.4544
2016-08-22,New Haven,Hard,3,R16,Elina Svitolina,Evgeniya Rodina,1758.4,1538.9,0.7695,0.7797
2016-08-22,New Haven,Hard,3,R16,Kate Makarova,Anastasija Sevastova,1720.6,1646.7,0.6047,0.6047
2016-08-22,New Haven,Hard,3,R32,Kirsten Flipkens,Belinda Bencic,1634.5,1686.7,0.3978,0.4254
2016-08-22,New Haven,Hard,3,R16,Petra Kvitova,Eugenie Bouchard,1800.8,1710.5,0.6574,0.6271
2016-08-22,New Haven,Hard,3,R16,Kirsten Flipkens,Caroline Garcia,1652.9,1701.4,0.4136,0.4306
2016-08-22,New Haven,Hard,3,R16,Elena Vesnina,Anett Kontaveit,1755.3,1578.4,0.6836,0.7346
2016-08-29,US Open,Hard,3,R64,Yaroslava Shvedova,Qiang Wang,1555.3,1508.8,0.5386,0.5666
2016-08-29,US Open,Hard,3,R64,Elena Vesnina,Annika Beck,1763.8,1621.4,0.6529,0.6942
2016-08-29,US Open,Hard,3,R64,Carla Suarez Navarro,Jelena Jankovic,1793.7,1605.1,0.6797,0.7476
2016-08-29,US Open,Hard,3,R64,Shuai Zhang,Samantha Stosur,1538.0,1736.2,0.277,0.2422
2016-08-29,US Open,Hard,3,R64,Johanna Larsson,Denisa Allertova,1649.9,1588.2,0.5718,0.588
2016-08-29,US Open,Hard,3,R128,Elina Svitolina,Mandy Minella,1765.5,1540.3,0.7939,0.7852
2016-08-29,US Open,Hard,3,R128,Angelique Kerber,Polona Hercog,1929.9,1526.6,0.8656,0.9106
2016-08-29,US Open,Hard,3,R128,Mirjana Lucic,Alize Cornet,1617.1,1611.2,0.4845,0.5084
2016-08-29,US Open,Hard,3,R128,Catherine Cartan Bellis,Viktorija Golubic,1551.2,1628.5,0.3562,0.3905
2016-08-29,US Open,Hard,3,R128,Shelby Rogers,Sara Errani,1575.3,1632.0,0.4224,0.4191
2016-08-29,US Open,Hard,3,R64,Timea Babos,Richel Hogenkamp,1694.6,1533.1,0.7307,0.717
2016-08-29,US Open,Hard,3,R64,Serena Williams,Vania King,2091.8,1629.5,0.931,0.9347
2016-08-29,US Open,Hard,3,R64,Simona Halep,Lucie Safarova,1946.4,1650.0,0.7822,0.8463
2016-08-29,US Open,Hard,3,R64,Laura Siegemund,Nicole Gibbs,1717.6,1550.3,0.6678,0.7237
2016-08-29,US Open,Hard,3,R64,Caroline Garcia,Katerina Siniakova,1683.2,1579.1,0.67,0.6454
2016-08-29,US Open,Hard,3,R64,Ana Konjuh,Kurumi Nara,1595.3,1541.8,0.5333,0.5764
2016-08-29,US Open,Hard,3,R64,Varvara Lepchenko,Timea Bacsinszky,1588.4,1744.5,0.3159,0.2893
2016-08-29,US Open,Hard,3,R64,Karolina Pliskova,Montserrat Gonzalez,1852.2,1507.7,0.8735,0.879
2016-08-29,US Open,Hard,3,R64,Anastasia Pavlyuchenkova,Kristina Mladenovic,1731.8,1626.6,0.6229,0.6469
2016-08-29,US Open,Hard,3,R128,Lauren Davis,Aliaksandra Sasnovich,1595.6,1516.4,0.5506,0.6121
2016-08-29,US Open,Hard,3,R64,Venus Williams,Julia Goerges,1803.3,1626.8,0.7406,0.7342
2016-08-29,US Open,Hard,3,R64,Madison Keys,Kayla Day,1888.0,1487.8,0.8963,0.9092
2016-08-29,US Open,Hard,3,R64,Naomi Osaka,Ying Ying Duan,1574.6,1566.4,0.5591,0.5119
2016-08-29,US Open,Hard,3,R16,Angelique Kerber,Petra Kvitova,1932.7,1812.8,0.6296,0.6661
2016-08-29,US Open,Hard,3,R64,Caroline Wozniacki,Svetlana Kuznetsova,1648.0,1813.5,0.3076,0.2783
2016-08-29,US Open,Hard,3,R64,Johanna Konta,Tsvetana Pironkova,1773.7,1651.4,0.716,0.6691
2016-08-29,US Open,Hard,3,R64,Belinda Bencic,Andrea Petkovic,1668.3,1650.7,0.5408,0.5254
2016-08-29,US Open,Hard,3,R64,Kateryna Bondarenko,Saisai Zheng,1602.7,1506.8,0.5934,0.6346
2016-08-29,US Open,Hard,3,R64,Agnieszka Radwanska,Naomi Broady,1869.7,1520.8,0.8257,0.8817
2016-08-29,US Open,Hard,3,R64,Anastasija Sevastova,Garbine Muguruza,1634.1,1852.5,0.2157,0.2215
2016-08-29,US Open,Hard,3,R16,Ana Konjuh,Agnieszka Radwanska,1608.9,1873.5,0.1761,0.179
2016-08-29,US Open,Hard,3,R64,Monica Niculescu,Ana Bogdan,1602.7,1505.2,0.6539,0.6368
2016-08-29,US Open,Hard,3,R16,Roberta Vinci,Lesia Tsurenko,1639.9,1585.3,0.6425,0.5779
2016-08-29,US Open,Hard,3,R32,Madison Keys,Naomi Osaka,1890.9,1590.2,0.7988,0.8495
2016-08-29,US Open,Hard,3,R64,Petra Kvitova,Cagla Buyukakcay,1802.1,1546.5,0.7867,0.8132
2016-08-29,US Open,Hard,3,R64,Elina Svitolina,Lauren Davis,1772.3,1608.1,0.7382,0.7202
2016-08-29,US Open,Hard,3,R64,Catherine Cartan Bellis,Shelby Rogers,1570.7,1593.9,0.422,0.4667
2016-08-29,US Open,Hard,3,R64,Angelique Kerber,Mirjana Lucic,1943.4,1632.8,0.8377,0.8567
2016-08-29,US Open,Hard,3,R32,Serena Williams,Johanna Larsson,2093.9,1663.1,0.8971,0.9227
